14508|ANUV|<p>Universidad Veracruzana, Unidad de Servicios Bibliotecarios y de Informaci&oacute;n, Xalapa (USBI, Xalapa).&nbsp; Archivos Notariales de la Universidad Veracruzana, http://www.uv.mx/bnotarial/</p>|1
14509|Andrews|<p>Andrews, K.R. "English Voyages to the Caribbean, 1596-1604: An Annotated List," <em>William and Mary Quarterly,</em> third series, 31 (1974): 248</p> <div id="mcePasteBin" style="position: absolute; top: 0px; left: 0; background: red; width: 1px; height: 1px; overflow: hidden" contenteditable="false"> <div contenteditable="true"><em>: An Annotated List</em>,</div> </div>|3
14510|Eagle|<p>Marc Eagle, "Chasing the Aven&ccedil;a: An Investigation of Illicit Slave Trading in Santo Domingo at the End of the Portuguese <em>Asiento </em>Period," <em>Slavery &amp; Abolition: A Journal of Slave and Post-Slave Studies</em>, 35 (2014): 99-120</p>|3
14511|Madison|<p>Mattern, David, JCA Stagg, Ellen J. Barber, Mary A. Hackett, Anne Mandeville Colony, Angela Kreider, and Jeanne Kerr Cross (eds.), <em>Papers of James Madison</em> (Charlottesville, VA, 2018)</p>|3
14512|NARA,Boston,RG36|<p>National Archives at Boston, Waltham, MA., RG 36, Records of the Custom Houses, Accounts of Duties, 1768-1776</p>|1
14513|SC,Equity|<p><em>South Carolina Department of Archives and History</em> (Columbia, South Carolina, USA)</p>|1
14514|Masscases|<p>Massachusetts Cases, http://masscases.com/cases/sjc/6/6mass358.html</p>|3
14515|Justia, Supreme Court|<p>https://supreme.justia.com/cases/federal/us/25/460/case.html</p>|3
14516|StHG|<p>St. Helena Gazette, 1845 to 1862, located in BNA, Colonial Office, series 251 (CO251)</p>|2
14517|Mira Caballos|<p>Esteban Mira Caballos, "Las Licencias de escravos negros a <span class="st">Hispanoam&eacute;rica</span> (1544-1550)," <em>Revista de Indias</em>, 54 (1994): 273-98</p>|3
14518|Arellano|<p>Arellano Moreno, Antonio, <em>Or&iacute;genes de la econom&iacute;a Venzala,&nbsp;</em>2nd ed. (Caracas, 1960)</p>|3
14519|Gasparini|<p>Gasparini, Graziano, Manuel P&eacute;rez Vila, and Carlos F. Duarte, <em>La Guaira: Or&iacute;genes hist&oacute;ricos: morfolog&iacute;a urbana&nbsp;</em>(Caracas: Centro Sim&oacute;n Bol&iacute;var, Ministerio de Informaci&oacute;n y Turismo, 1981)</p>|3
14520|NYHS,SC|<p>New York Historical Society, Slavery Collections, New York, NY</p>|1
14521|Brown,1965|<p>Brown, Vaughan W., <em>Shipping in the Port of Annapolis 1748-1775</em> (Annapolis, MD: U.S. Naval Institute, 1965)</p>|3
14522|Beekman|<p>White, Philip L., <em>The Beekman Mercantile Papers, 1746-1799</em>, 2 vols. (New York, 1956)</p>|3
14523|Grafton|<p>Grafton Family Papers, Phillips Library, Peabody Essex Museum<span style="font-weight: bold;">, </span>Peabody, Mass.</p> <p>&nbsp;</p>|1
14524|Oliver|<p>Oliver, Fitch Edward, <em>The Diary of William Pynchon of Salem: A Picture of Salem Life, Social and Political, a Century Ago</em> (Boston and New York, 1890)</p>|3
14525|Broadside Savannah, July 25, 1774|<p>Library of Congress, Washington DC, Prints and Photographs, LC-USZ63-16876 (1-2), Original is misplaced, but image is at http://memory.loc.gov/ammem/aaohtml/aopart1b.html</p> <p>&nbsp;</p>|1
14526|Thompson|<p>Thompson, Thomas, <em>An Account of Two Missionary Voyages</em> (London<span style="font-weight: bold;">, </span>1758)</p> <p>&nbsp;</p>|3
14527|A&L,1753-58|<p>Austin &amp; Laurens Account Book, 1753-1758, Beinecke Library, Yale University, New Haven, CT</p> <p>&nbsp;</p>|1
14528|WYL|<p>Wylde Family Paper, Unversity of Durham, UK (collection code&nbsp;GB 0033 WYL)</p>|1
14529|JeffersonPapers2|<p>William CC Claiborne to Thomas Jefferson, 27 Oct 1804, Thomas Jefferson Papers, Founders Online, National Archives, http://founders.archives.gov/documents/Jefferson/99-01-02-0552</p> <p>&nbsp;</p>|1
14530|NYPL, Gordon|<p>George W. Gordon Papers,Tabulated Statements, List of American Vessels sold at the Port of Rio de Janeiro, New York Public Library, New York, NY</p> <p>&nbsp;</p>|1
14531|LRU|<p><em>Lloyd's Register of Shipping</em>, Green Underwriters' Book (London, 1764-)</p>|3
14532|Meriño and Perera|<p>Mar&iacute;a de los Angeles Meri&ntilde;o Fuentes and Aisnara Perera Diaz, <em>Del Trafico a la Libertad: el caso de los Africanos de la Fragata Dos Hermanos en Cuba (1795-1837) </em>(Santiago de Cuba, 2014)</p>|3
14533|Hawthorne|<p>Walter Hawthorne, <em>From Africa to Brazil: Culture, Identity, and the Atlantic Slave Trade, 1600-1830</em> (Cambridge, 2010)</p>|3
14534|Schomburgk|<p>Schomburgk, Robert Herman, <em>History of Barbados</em> (London, 1848)</p>|3
14535|Todd|<p>Todd, Tracey, "Barbados: Notes from a Working Vacation," <em>Middleton Place Foundation Notebook,</em> 32, no. 2 (2010), pp. 5-6</p> <table style="border-collapse: collapse; width: 65pt;" border="0" width="65" cellspacing="0" cellpadding="0"><colgroup><col style="width: 65pt;" width="65" /> </colgroup> <tbody> <tr style="height: 15.0pt;"> <td style="height: 15.0pt; width: 65pt;" width="65" height="15">http://www.barbadoscarolinas.org/PDF/Barbados_Note_Working_Vacation.pdf</td> </tr> </tbody> </table>|3
14536|BWNL|<p><em>Boston News-Letter</em>, (Boston, Mass.)</p>|2
14537|NARA,Boston,Court|<p><em>National Archives, Records of the District Court of Massachusetts</em> (Boston (Waltham)</p>|1
14538|AGNA|<p><em>Archivo General de la Nacion, Argentina</em> (Buenos Aires)</p>|1
14540|Kriger|<p>Colleen E. Kriger, "'Our Indigo designe' Planting and Processing Indigo for Export, the Upper Guinea Coast, 1684-1702," in Robin Law, Silke Strickrodt and Suzanne Schwarz (eds.), <em>Commercial Agriculture in Africa in the pre-Colonial Era</em> (London, 2012), pp. 98-115.</p>|3
14541|Gazetteer and London Daily Advertiser|<p>Gazetteer and London Daily Advertiser</p>|2
14542|GazetteerandNewDailyAdvertiser|<p>Gazetteer and New Daily Advertiser</p>|2
14543|GUS|<p><em>Gazette of the United States</em>, (Washington, U.S.A.)</p>|2
14544|HLB|<p>HLB, 8 vols</p>|3
14545|Brown Univ Sally|<p>Logbook of the slave ship Sally, https://search.library.brown.edu/catalog/b5897876</p>|1
14546|Jorge Felipe|<p>Jorge Felipe, "The Foundation and Growth of the Cuban-based Atlantic Slave Trade, 1790-1820" (Unpublished PhD thesis, Michigan State University, 2019)</p>|4
14547|MR|<p>Misplaced reference</p>|1
14548|MMM,DX/1304|<p><em>Merseyside Maritime Museum</em> (Liverpool, UK) DX/1304, Correspondence relating to the slaver Edward</p>|1
14549|Remembrancer|<p>Remembrancer (London, 1747-49)</p>|2
14550|Ritchie|<p>Ritchie, R.C., <em>Captain Kidd and the War against the Pirates</em> (Cambridge, MA, 1986)</p>|3
14551|RISA,Notary|<p><em>Rhode Island State Archives</em> (Providence, RI)</p>|1
14552|SJC|<p><em>St. James's Chronicle&nbsp; </em>(London)</p>|2
14553|Stoddart|<p>Stoddart, James, "A cruise in a slaver," <em>Blackwood's Magazine,</em> 245 (1939): 186-99</p>|3
14554|Thompson2011|<p>Estevam C. Thompson, "The Community of &ldquo;Brazilian&rdquo; Slave Traders in Late Eighteenth Century Benguela," <em>African Economic History</em>, 39 (2011): 73-128</p>|3
14555|PPH|<p><em>Papel Periodico Havana (Havana, Cuba)</em></p>|2
14556|Prize causes, 1803-1811|<p>Great Britain. High Court of Appeals for Prizes, <em>Prize Causes, 1803-1811: Boston Ships </em>(London, sn), 1807-1810, p. 4</p>|3
14557|Add MS 3871|<p>"Logbook of the Bruce Grove," Cambridge University Library, Add MS 3871</p>|1
14558|CHerald|<p>&nbsp;<em>Columbian Herald</em> (Charleston)</p>|2
14559|Ribeiro da Silva|<p>Filipa Ribeiro da Silva "Crossing Empires: Portuguese, Sephardic, and Dutch Business Networks in the Atlantic Slave Trade, 1580-1674", <em>The Americas</em>, 68 (2011): 7-32</p>|3
14560|FO315|<p><em>British National Archives</em> (Kew)</p>|1
14566|Hallier|<p>Hallier, Val&eacute;rie, Le lancement de la traite n&eacute;gri&egrave;re &agrave; Nantes de 1688 &agrave; 1713 (M&eacute;moire de ma&icirc;trise, Universit&eacute; de Nantes, 1996)</p>|4
14568|Caldeira|<p>Caldeira, Arlindo Manuel, "Angola and the Seventeenth-Century South Atlantic Slave Trade," in David Richardson and Filipa Ribeiro da Silva (eds.),&nbsp;<em>Networks and Transcultural Exchange: Slave Trading in the South Atlantic&nbsp;</em>(Leiden, 2014), p. 118</p>|3
14569|NYT|<p><em>New York Times</em> (New York, U.S.A.)</p>|2
14570|Black Warrior|<p>United States, Department of State, <em>Case of the Black Warrior: and other violations of the rights of American Citizens by Spanish Authorities</em> (Washington, 1854)</p>|3
14571|Compte|<p>Compte de Vente, Nick Radburn, March, 2017. Pdf in Voyages Documents</p>|1
14572|Sanders,JM|<p>Sanders, Joanne McRee , <em>English Settlers in Barbados 1637-1800</em> (Br&oslash;derbund, 1999)</p>|3
14573|Law,Corr|<p>Law, Robin, <em>Correspondence of the Royal African Company's Chief Merchants at Cabo Corso Castle with William's Fort, Whydah, and the Little Popo Factory, 1727-1728</em> (Wisconsin, 1991)</p>|3
14574|Bartlett|<p>John Russell Bartlett, <em>Records of the Colony of Rhode Island and Providence Plantations</em> (Providence, R.I., 1859)</p>|3
14575|Jordan|<p>Jordan, Jim "Charles Augustus Lafayette Lamar and the Movement to Reopen the African Slave Trade", <em>Georgia Historical Quarterly</em>, 93 (2009): 264-266</p>|3
14579|La Fleur|<p>James D. La Fleur, <em>Pieter van den Broecke's Journal of Voyages to Cape Verde, Guinea and Angola, 1605-1612</em>&nbsp;(London, 2000)</p>|3
14580|Bouquet|<p>Bouquet, Michael R "The Capture of the 'Sunny South' Slaver", <em>History Today</em>, 10 (1960): 573-578</p>|3
14581|Guillet|<p>Guillet, Bertrand,&nbsp;<em>Marie-S&eacute;raphique, navire n&eacute;grier</em> (Nantes, MeMo, 2010)</p>|3
14582|HSP|<p><em>Historical Society of Pennsylvania</em> (Philadelphia)</p>|1
14583|TSTD|<p><em>Voyages: The Trans-Atlantic Slave Trade Database</em></p>|3
14584|Westbury|<p>&nbsp;</p>Westbury, Susan, &ldquo;Colonial Virginia and the Atlantic Slave Trade,&rdquo; diss., University of Illinois at Urbana-Champaign, 1981|4
14585|SCL|<p>South Caroliniana Library (Columbia, SC, USA)</p>|1
14586|Williamson|<p>Williamson, Joseph, "Slavery in Maine," <em>Collections of the Maine Historical Society</em> 7 (1876), 207-16</p>|3
14587|American Weekly Mercury|<p><em>American Weekly Mercury</em> (Philadelphia)</p>|2
14588|Baer|<p>Baer, Joel H., ed., <em>British Piracy in the Golden Age: History and Interpretation, 1660-1730</em>, 4 vols. (London, 2007)</p>|3
14589|Jeffries|<p>Jeffries Collection, Bristol Central Library (Bristol, UK)</p>|1
14590|Coombs|<p>Coombs, John C., "Building 'the Machine': The Development of Slavery and Slave Society in Early Colonial Virginia," Ph.D. dissertation (College of William and Mary, 2003)</p>|4
14591|CW|<p>John D. Rockefeller, Jr., Library, Colonial Williamsburg Foundation (Williamsburg, VA, USA)</p>|1
14592|Equiano|<p>Equiano, Olaudah, <em>The Interesting Narrative and Other Writings</em>, Ed. Carretta, Vincent. (New York, 2003)</p>|3
14593|GHS|<p>Georgia Historical Society (Savannah, GA, USA)</p>|1
14594|Goodfriend|<p>Goodfriend, Joyce D., "Burghers and Blacks: The Evolution of a Slave Society at New Amsterdam," <em>New York History,</em> 59.2 (1978), 125-144</p>|3
14595|Greene|<p>Greene, Lorenzo Johnston, <em>The Negro in Colonial New England, 1620-1776</em> (New York, 1942)</p>|3
14596|Guerard Letterbook|<p>John Guerard Letterbook, 1752-1754, 34/0321 OvrSz, South Carolina Historical Society (Charleston, SC, USA)</p>|1
14597|Heywood & Thornton|<p>Heywood, Linda M., and John K. Thornton, <em>Central Africans, Atlantic Creoles, and the Foundation of the Americas, 1585-1660</em> (New York, 2007)</p>|3
14598|Historye of the Bermudaes|<p>Lefroy, J.H., ed., <em>The historye of the Bermudaes or Summer islands</em> (London, 1882)</p>|3
14599|LCP|<p>Library Company of Philadelphia (Philadelphia, PA, USA)</p>|1
14600|C11|<p>British National Archives, Chancery Records, Various Six Clerks, Series I, 1715-1758 (Kew, UK)</p>|1
14601|Reese|<p>Reese, George (ed.), <em>Proceedings in the Court of Vice-Admiralty of Virginia, 1698-1775</em> (Richmond, 1983)</p>|3
14602|Smeathman|<p>&ldquo;Extract from Mr. Henry Smeathman&rsquo;s Journal,&rdquo; (contemporary mss copy), MS D.26, University Library, Uppsala, Sweden</p>|1
14603|Flanagan|<p>Flanagan, Charles M., Sweets of Independence: The James Carroll Daybook, 1714-1721 (College Park, University of Maryland, 2005)</p>|4
14604|Knox, Dudley|<p>Knox, Dudley, <em>Naval documents related to the quasi-war between the United States and France</em> (Washington, DC, 1936)</p>|3
14605|Schweininger|<p>Schweininger, Loren, <em>Race, slavery, and free blacks petitions to southern legislatures, 1777-1867</em> (Bethesda, Maryland, 1998)</p>|3
14606|CityGazette|<p><em>City Gazette</em> (later, City Gazette and Daily Advertiser), (Charleston, U.S.A.)</p>|2
14607|Collomb|<p>Collomb, G&eacute;rard (ed.), <em>Les Indiens de la Sinnamary. Journal du p&egrave;re Jean de la Mousse en Guyane (1684-1691)</em> (Paris, 2006)</p>|3
14608|Debien,Sucrerie|<p>"Sur un sucrerie de la Guyane en 1690,"&nbsp;<em>Notes d'histoire coloniale</em>, 77 (1964): 1-30</p>|3
14610|Bruleaux|<p>Bruleaux, Anne Marie, "Un Parisien en Guyane au XVIIe si&egrave;cle: enqu&eacute;te sur le journal de Jean Goupy", Jean-Pierre Bacot &amp; Jacquline Zonzon (ed.) <em>Guyane, histoire, et m&eacute;moire: La Guyane au temps de l'esclavage, discours, pratiques repr&eacute;sentations </em> (Ibis Rouge, 2011)</p>|3
14611|Clark|<p>Clark, <em>Naval Documents</em> (Washington, 1964)</p>|3
14612|Emancipator|<p><em>Emancipator</em>, (New York, U.S.A.)</p>|2
14613|McCord|<p>McCord, David James, <em>Chancery Cases Argued and Determined in the Court of Appeals of South Carolina, from January 1825 to May 1826</em> (Philadelphia, 1827)</p>|3
14614|Baskes|<p>Jeremy Baskes, <em>Staying Afloat: Risk and Uncertainty in Spanish Atlantic World Trade, 1760-1820</em> (Stanford, 2013)</p>|3
14615|Buxton|<p>Buxton, Thomas Fowell, <em>The African Slave Trade and its Remedy</em> (London, 1840)</p>|3
14616|NewcastleC|<p><em>Newcastle Courant</em>, British Newspaper Archive</p>|2
14618|AGNU,EGB|<p>Archivo General de la Nacion (Montevideo, Uruguay), Escribania de Gobierno y Hacienda</p>|1
14619|Spaniards|<p>Anon, <em>A View of the Depredations and Ravages Committed by the Spaniards on the British Trade and Navigation</em> (Dublin, 1730)</p>|3
14621|Chandler|<p>Chandler, Charles L ""United States Shipping in the Rio de La Plata, (1801-1808, as Shown by Early Newspapers" ", <em>The Hispanic American Historical Review</em>, 2.1 (1919): 26-54</p>|3
14623|Daily Mail|<p><em>Daily Mail</em>, (London, United Kingdom)</p>|2
14624|Binder:ARA,NA|<p>Binder, Franz, Archival and library notes on the 17<sup>th</sup> century slave trade, currently deposited at the Amsterdam City Archives: notes from the Stadsarchief (Amsterdam), Notarieel Archief.</p>|5
14627|Binder,KITLV|<p>Binder, Franz, Archival and library notes on the 17th century slave trade, currently deposited at the Amsterdam City Archives: notes from the Koninklijk Instituut voor Taal-, Land- en Volkenkunde (Leiden)</p>|5
14628|Binder,KILTV|<p>Binder, Franz, Archival and library notes on the 17th century slave trade, currently deposited at the Amsterdam City Archives: notes from the Koninklijk Instituut voor Taal-, Land- en Volkenkunde (Leiden)</p>|5
14629|MSA, Anne Arundel|<p><em>Maryland State Archives&nbsp;</em>(Annapolis, Maryland)<em>, Anne Arundel County Land Records</em></p>|1
14630|Bryant|<p><em>Dark Places of the Earth: The Voyage of the Slave Ship Antelope</em>&nbsp;(New York, 2015)</p>|3
14631|Huntington,HM82854|<p><em>Huntington Library</em> (San Marino, CA, USA)</p>|1
14632|SAIC|<p><em>Semanario de Agricultura, Industria y Comercio</em> (later, Semanario), (Buenos Aires, Argentina)</p>|2
14633|Balai|<p>Balai, Leo, <em>Het Slavenschip Leusden. Slavenschepen en de West-Indische Compagnie, 1720-1738</em> ( Zutphen, 2011)</p>|3
14634|Balai2|<p>Balai, Leo, <em>Slavenschip Leusden. Moord aan de monding van de Marowijnerivier</em> (Zutphen, 2013)</p>|3
14635|Sergeant|<p>Sergeant, Christophe, <span style="color: #000000; font-family: Verdana, Arial, Helvetica, sans-serif; font-size: 11px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: start; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: #ffffff; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;">"Mortalit&eacute; et morbidit&eacute; au cours d'une campagne de traite d'un navire n&eacute;grier Dunkerkquois au XVIIIe Si&egrave;cle" (th&eacute;se pour le doctorat en M&eacute;decine, 1989, Lille)</span></p>|4
14637|Tailyour|<p><span style="font-family: 'Helvetica Neue', Helvetica, Arial, sans-serif; font-size: 10.6667px; text-align: justify; background-color: #f9f9f9;">Clements Library, Ann Arbor, University of Michigan - Tailyour family papers</span></p>|1
14638|Klein,Havana database|<p><em style="text-size-adjust: auto;">University of Wisconsin Library</em><span style="text-size-adjust: auto;"><span class="Apple-converted-space">&nbsp;</span>(Madison, Wisconsin, USA) Klein, Havana data-set, 1790-1820</span></p>|4
14640|Isert|<p>Selena Axelrod Winsnes, <em>Letters on West Africa and the Slave Trade: Paul Erdmann Isert's Journey to Guinea and the Caribbean Islands in Columbia (1788)</em> (Legon-Accra, 2007)</p>|3
14642|DHC, 3327A add/ PZ3|<p><em>Devon Heritage Centre </em>(Exeter, UK)</p>|1
14643|T70|<p><em>British National Archives</em> (Kew)</p>|1
14644|Naval Chronicle|<p><em>Naval Chronicle</em>, (Portsmouth, England)</p>|2
14646|Fernández del Castillo|<p>Fern&aacute;ndez del Castillo, Francisco, <em>Libros y Libreros en el siglo XVI</em> (Mexico City, 1982)</p>|3
14647|SHDT|<p><em>Service Historique de la D&eacute;fense, Toulon, </em> (Toulon)</p>|1
14648|AMM|<p><em>Archives Municipales de Marseille</em> (Marseille)</p>|1
14650|NJHS|<p><em>New Jersey Historical Society</em> (Newark, NJ)</p>|1
14651|Capela, José|<p>Capela, Jos&eacute;, <em>O tr&aacute;fico de escravos nos portos de Mo&ccedil;ambique, 1733-1904</em> (Porto, 2002)</p>|3
14653|Minchinton1951|<p>Minchinton, Walter E. "The Voyage of the Snow 'Africa',"&nbsp;<em>The&nbsp;</em><em>Mariner</em>'<em>s Mirror</em>, 37 (1951): 187-96</p>|3
14655|Sorsby|<p>Sorsby, Virginia Gardner, "The British Trade with Spanish America under the Asiento, 1713-1740" (Unpublished PhD Dissertation, University of London, 1975)</p>|4
14656|Grandin|<p>Grandin, Greg, <em>Empire of Necessity: Slavery, Freedom, and Deception in the New World</em>&nbsp;(New York, 2014)</p>|3
14657|Schultz|<p>Schultz, Kara, "The Kingdom of Angola is not very far from Here: The Rio de la Plata, Brazil, and Angola, 1580-1680," Ph.D. Dissertation, Vanderbilt University, 2016.</p>|4
14658|Olivas|<p>Olivas, Aaron, "Loyalty and Disloyalty to the Bourbon Dinasty in Spanish America and the Phillipines during the War of the Spanish Succession (1700-1715)," Ph.D. Dissertation, University of California Los Angeles, 2013.</p>|4
14659|Donoso|<p>Donoso,&nbsp;Rafael,&nbsp;<em>El Asiento de Esclavos con Inglaterra (1713-1750). Su contexto hist&oacute;rico y sus aspectos econ&oacute;micos y contables. </em>Sevilla: Secretariado de Publicaciones de la Universidad de Sevilla, 2010.</p>|3
14660|Aviso|<p><em>Aviso</em>, Havana, Cuba</p>|2
14661|ANH-V|<p>Academia Nacional de la Historia, Caracas, Venezuela</p>|1
14662|NOPL|<p>New Orleans Public Library, New Orleans, Louisiana</p>|1
14663|Jamaica Assembly|<p>Jamaica Assembly, <em>Journals of the Assembly of Jamaica </em>(Jamaica: Alexander Aikman, 1811-1829)</p>|3
14664|Downey|<p>Arthur T. Downey, <em>The </em>Creole <em>Affair: The Slave Rebellion that Led the U.S. and Great Britain to the Brink of War</em> (Lanham, MD: Rowman &amp; Littlefield, 2014)</p>|3
14665|Account,1714|<p><em>An Account of the Ships Employed in the African Trade, from the Ports of London and Bristol belonging to the Separate Traders to Africa; with the Value of the said Ships and Cargoes, and the Number of Negroes usually carried by the said</em> <em>Ships</em> (London, nd, but c. 1714)</p>|3
14666|JonesH|<p>Jones, Howard, <em>Mutiny on the</em> Amistad<em>: The Saga of a Slave Revolt and Its Impact on American Abolition, Law, and Diplomacy</em> (New York: Oxford University Press, 1987).</p>|3
14667|RouenBM|<p><em>Biblioth&egrave;que municipal de Rouen</em> (Rouen, France), <span class="source_reference_main_part">Mss. 2436, 'Relation des deux voyages faits en l&rsquo;Isle de Cayenne en 1675 et en 1687'</span>&nbsp;</p><div class="source_reference_extras"><p>pp. 120-122</p></div>|1
14668|ADG,AdG|<p><em>Archives D&eacute;partementales de la Gironde</em> Bordeaux, France</p>|1
14669|AMB,FB|<p><em>Archives Bordeaux M&eacute;trople</em>, Bordeaux ; France, Fond Baurein</p>|1
14671|Lurvink|<p>Lurvink, Karin, "The Insurance of Mass Murder: The Development of Slave Life Insurance Policies of Dutch Private Slave Ships, 1720&ndash;1780," <em>Enterprise &amp; Society</em>, 20 (2019): 1-29</p>|3
14672|DdGH|<p><em>Diario del Gobierno de la Habana</em>, Havana, Cuba</p>|2
14673|ADGB,AdG|<p><em>Archives de la Gironde</em> (Bordeaux)</p>|1
14674|Ancestry|<p><em>Ancestry.com </em></p><p>https://www.ancestry.com/family-tree/person/tree/153642592/person/362032147531/facts#?imageId=007627849_00452</p>|1
14675|LiverpoolC|<p><em>Liverpool Chronicle</em> (Liverpool, England)</p>|2
14676|Seaton|<p>David Seaton, "Warts and All: How The Plattsburgh should change the way we look at the face of Baltimore Maritime History," <em>Legal History Publications</em>, 45 (2013): 1-25</p>|3
14677|CdCdG|<p><em>Archives D&eacute;partementales de la Gironde</em>, Bordeaux, France</p>|1
14679|AABM|<p>Biblioth&egrave;que Municipale de M&eacute;riadeck, Bordeaux, <em>Annonces, affiches et avis divers pour la ville de Bordeaux</em></p>|1
14680|AdCap|<p><em>Avis du Cap</em>, Bordeaux, France </p>|2
14681|Petré-Grenouilleau|<p>P&eacute;tr&eacute;-Grenouilleau, Olivier, <em>Moi, Joseph Mosneron, armateur n&eacute;grier nantais : 1748-1833, portait culturel d'une bourgeoisie n&eacute;gociante au si&egrave;cle des lumi&egrave;res</em> (Rennes, 1999)</p>|3
14682|ADdPA|<p><em>Archives D&eacute;partementales des Pyr&eacute;n&eacute;es Atlantiques, </em>Bayonne, France</p>|1
14683|GdSD|<p><em>Gazette de Saint Domingue</em></p>|2
14684|Geneanet|<div class="TbwUpd"><cite class="iUh30"><span style="color: #212529; font-family: -apple-system, system-ui, 'Segoe UI', Roboto, 'Helvetica Neue', Arial, sans-serif, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol'; font-size: 16px; font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-indent: 0px; text-transform: none; white-space: normal; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; background-color: rgba(0, 0, 0, 0.05); text-decoration-style: initial; text-decoration-color: initial; display: inline !important; float: none;">https://gw.geneanet.org</span></cite></div>|3
14685|ANParis|<p><em>ANParis</em> (Paris)</p>|1
14686|Maupassant|<p><em>Maupassant, Jean de, Le corsaire La Giraudais &agrave; Bordeaux (1756-1762)</em> (Bordeaux, 1923)</p>|3
14687|Maupassant1931|<p>Maupassant, <em>Jean de,</em> <em>Un grand armateur de Bordeaux, Abraham Gradis (1699-1780) </em>(Bordeaux, 1931)</p>|1
14688|Rodrigues|<p>Rodrigues, Jaime, <em>De costa a costa: escravos, marinheiros e intermedi&aacute;rios do tr&aacute;fico negreiro de Angola ao Rio de Janeiro (1780-1860)</em> (S&atilde;o Paulo, 2005)</p>|3
14689|Mettas1973|<p>Jean Mettas, "Honfleur et la traite des noirs au XVIIIe si&egrave;cle", <em>Revue d'Histoire d'Outre-Mers</em>, 218 (1973): 5-26</p>|3
14690|Delobette|<p>Delobette, Edouard, "N&eacute;gociants et traite des noirs au Havre au XVIIIe si&egrave;cle,"&nbsp;<em>Annales Normandie</em>, 48 (1998)</p>|3
14691|HarrisEcho|<p>Harris, John, "Voyage of the <em>Echo</em>: The Trials of the Illegal Transatlantic Slave Ship," Lowcountry Digital History Initiative, http://ldhi.library.cofc.edu/exhibits/show/voyage-of-the-echo-the-trials</p>|3
14692|Harris|<p>Harris, John, <em>Pirates of New York</em> (New Haven, 2020)</p>|3
14693|Chaviano|<p>Lizbeth Chaviano, "C&aacute;diz, Capital del Tr&aacute;fico Negrero, 1789-1866," Mart&iacute;n Rodrigo and Mar&iacute;a del C&aacute;rmen C&oacute;zar (eds.), <em>Cadiz y el Tr&aacute;fico de Esclavos</em> (Madrid, Silex, 2018)</p>|3
14694|Butel|<p>Butel, Paul, La croissance commerciale bordelaise dans le seconde moiti&eacute; du 18e si&egrave;cle (th&eacute;se d'&egrave;tat, Universit&eacute; de Lille, France, 1973)</p>|4
14695|Montague|<p>Montague, "The Glorious Beginning", Qin Feng Wang (ed.), <em>Etudes historiques</em>, v. 1 (2019)</p>|3
14697|Wax, 1983|<p>Wax, Donald ""Africans on the Delaware: The Pennsylvania Slave Trade, 1759-1765,"", <em>Pennsylvania History</em>, 50 (1983): 38-49</p>|3
14698|Stadsarchief, Rotterdam, NR|<p><span class="source_reference_main_part">Stadsarchief, Rotterdam, 18 Notarissen te Rotterdam</span></p> <p><span class="source_reference_main_part">https://stadsarchief.rotterdam.nl/zoek-en-ontdek/notariele-akten/zoekresultaat-notarieel/?mivast=184&amp;miadt=184&amp;mizig=365&amp;miview=ldt&amp;mizk_alle=angola%20397</span></p>|1
14699|Kelley (forthcoming)|American Slavers: Merchants, Mariners, and the Transatlantic Trade in Captives, 1644-1865|4
14700|AMC|<p><em>Amsterdam City Archives</em> (Amsterdam)</p>|1
14701|GStA|<p><em>Geheimes Staatsarchiv Preussischer Kulturbesitz</em> (Berlin, Germany),<span class="source_reference_main_part"> series VI. Hauptarchiv, Familienarchive, Oettinger, 12.</span> </p>|1
14702|Demerliac|<p>Demerliac, Alain, <em>La Marine de Louis XV. Nomenclature des navires fran&ccedil;ais de 1715 &agrave; 1774.</em> (Nice, 1995)</p>|3
14703|Pijning|<p>Pijning, Ernst, "Regulating Illegal Trade: Foreign Vessels in Brazilian Harbours," <em>Portuguese Studies Review</em>, 15 (2007): 321-366</p>|3
14704|ADGB,AdB|<p><em>Archives D&eacute;partementales de la Gironde</em>, Bordeaux, France, <span class="source_reference_main_part">Amiraut&eacute; de Bayonne</span></p>|1
14705|Lokken2|<p>Lokken, Paul, "West Central Africans in the Province of Guatemala, 1805-1655," in&nbsp; Alex Borucki, David Eltis and David Wheat (eds.), <em>From the Galleons to the Highlands: Slave</em> Trade<em> Routes in the Spanish America </em>(Albuquerque, NM, 2020)</p>|3
14706|AHU,SEMU|<p><em>Arquivo Historico Ultramarino</em>, Lisbon, <span class="source_reference_main_part">SEMU-DGU</span></p>|1
14707|AHU,SEMU-DGU|<p><em>AHU,SEMU-DGU, Angola, 825 Jan 15 1846, Simao Jose da Luz SENMU</em></p>|1
